id	text	en	loc
11022	Crianças não querem isso!	Kids don't want that!	DefineActors.dinky
11023	Obrigado!	Thanks!	DefineActors.dinky
11024	Não deixe que apodreçam seus dentes como fizeram aos meus.	Don't let them rot your teeth like they did mine.	DefineActors.dinky
11025	Não tão rápido, tia Delores.	Not so fast Aunt Delores.	DefineActors.dinky
11026	Tem que me dar um presente se quiser tirar uma foto minha.	Gotta give me a present if you want to take my picture.	DefineActors.dinky
11027	Sorria!	Smile!	DefineActors.dinky
11028	Delores	Delores	DefineActors.dinky
11029	Willie	Willie	DefineActors.dinky
11030	Natalie	Natalie	DefineActors.dinky
11031	Ransome	Ransome	DefineActors.dinky
11032	Leonard	Leonard	DefineActors.dinky
11033	Xerife	Sheriff	DefineActors.dinky
11034	Legista	Coroner	DefineActors.dinky
11035	Dave	Dave	DefineActors.dinky
11036	Dave	Dave	DefineActors.dinky
11037	Sandy	Sandy	DefineActors.dinky
11038	Madame Morena	Madame Morena	DefineActors.dinky
11039	George	George	DefineActors.dinky
11040	Lenore	Lenore	DefineActors.dinky
11041	Peter	Peter	DefineActors.dinky
11042	Chuckie	Chuckie	DefineActors.dinky
11043	Chuck Edmund internado em sanatório...	Chuck Edmund committed to sanitarium...	Nickel.dinky
11044	Chuck internado, após um colapso psicótico, por acreditar que fazia parte de um computador.	Chuck committed after a psychotic breakdown due to believing he was part of a computer.	Nickel.dinky
11045	A luteria de violinos do Willie registra lucros recordes...	Willie's violin repair posts record profits...	Nickel.dinky
11046	A luteria de violinos do Willie está em expansão devido a novas encomendas e publicidade da BBS.	Willie's violin repair business is booming due to new BBS ordering and advertising.	Nickel.dinky
11047	KSCUM para mudar os estilos musicais...	KSCUM to change music styles...	Nickel.dinky
11048	A antiga Rádio KSCUM irá mudar seu formato de rock eclético para rock esotérico.	Long standing KSCUM radio set to change formats from eclectic rock to esoteric rock.	Nickel.dinky
11049	S&D Diner recebe outro prêmio...	S&D Diner nets another award...	Nickel.dinky
11050	S&D Diner recebeu mais um prêmio pela sua fantástica comida. Todos os críticos concordam, é o melhor lugar para comer no condado.	S&D Diner received another award for their amazing food. Critics all agree, it's the best place to eat in the county.	Nickel.dinky
11051	Copo comemorativo gratuito no restaurante S&D Diner...	Free commemorative glass at S&D diner...	Nickel.dinky
11052	Para celebrar o seu último prêmio, o S&D Diner está oferecendo gratuitamente um copo comemorativo em cada compra.	In celebration of their latest award, the S&D Diner is giving a free commemorative glass with every purchase.	Nickel.dinky
11053	Art by Eltron irá reabrir como loja PillowBear™...	Art by Eltron to re-open as PillowBear™ store...	Nickel.dinky
11054	A loja referida pelos locais como Art by Eltron reabrirá como um outlet da fábrica PillowBear™ no início de Maio.	The store referred to by locals as Art by Eltron will re-open as a PillowBear™ factory outlet in early May.	Nickel.dinky
11055	Banheiro do Quickie Pal, um local tóxico...	Quickie Pal bathroom a toxic site...	Nickel.dinky
11056	As agências federais designaram a casa de banho Quickie Pal como um local tóxico de classe 5. A limpeza deverá começar em breve.	Federal agencies have designated the Quickie Pal bathroom a Class 5 toxic site. Clean-up should begin soon.	Nickel.dinky
11057	Lenore Edmund despejada...	Lenore Edmund evicted...	Nickel.dinky
11058	Após o banco ter reintegrado a posse da mansão de Chuck Edmund, Lenore Edmund foi despejada enquanto gritava "Sabem quem eu sou!?"	After the bank repossessed Chuck Edmund's mansion, Lenore Edmund was evicted while screaming “Do you know who I am!”	Nickel.dinky
11059	Excêntrica do ocultismo, Madame Morena, diz à cidade...	Occult oddball Madame Morena tells town...	Nickel.dinky
11060	Eu nunca amaldiçoaria ninguém, isso iria além da minha magia negra. Venha para a grande liquidação!	I would never curse anyone, that would go beyond even my black magic. Come for the big blow-out sale!	Nickel.dinky
11061	Residente admitido em trabalho de prestígio na MmucasFlem Jogos...	Local nets prestigious job at MmucasFlem Games...	Nickel.dinky
11062	Delores Edmund parece ter se descolado da recente confusão familiar e está a caminho do topo da indústria dos jogos!	Delores Edmund seems to have shaken recent family turmoil and is on her way to the top of the game industry!	Nickel.dinky
11063	Mímico aplaude silenciosamente o Ransome...	Mime applauds silently for Ransome...	Nickel.dinky
11064	Enquanto fazia mimica de que era o melhor show que já tinha visto, o mímico local espera na fila para o 4º show seguido do Ransome.	While miming that it was the best show he'd ever seen, local Mime stands in line for 4th Ransome show in a row.	Nickel.dinky
11065	Jardineiro local ganha cargo na Casa Branca...	Local groundskeeper wins White House post...	Nickel.dinky
11066	O jardineiro local Doug Braverman é contratado pela Casa Branca para cavar buracos no jardim de rosas.	Local groundskeeper Doug Braverman is hired by the White House to dig holes in the rose garden.	Nickel.dinky
11067	Sem manchete hoje...	No headline today...	Nickel.dinky
11068	O jornal Nickel News ficou sem tinta e não pode publicar o jornal de hoj	The Nickel News ran out of ink and cannot publish today's pap	Nickel.dinky
11069	Reyes, o segurança da fábrica, volta a ser promovido...	Factory security guard Reyes promoted again...	Nickel.dinky
11070	Após cinco promoções, o segurança e orgulhoso pai Reyes foi nomeado chefe de segurança da nova fábrica PillowBear™.	After five promotions, security guard and proud father Reyes has been made head of security at the new PillowBear™ factory.	Nickel.dinky
11071	Fantasma de Franklin assombra o Hotel Edmund...	Ghost of Franklin haunts Edmund Hotel...	Nickel.dinky
11072	O fantasma de Franklin, irmão de Chuck Edmund, assombra o Hotel Edmund local. Os Irmãos Pomba estão no caso.	The ghost of Franklin, Chuck Edmund's brother, is said to haunt the local Edmund Hotel. Pigeon Brothers are on the case.	Nickel.dinky
11073	Ransome receberá prêmio de filantropia...	Ransome to receive philanthropy award...	Nickel.dinky
11074	Aclamando seus vários projetos que beneficiam crianças em todo o mundo, o prêmio será concedido a Ransome.	Citing his various projects benefiting children around the world, the award will be bestowed on Ransome.	Nickel.dinky
11075	Vejamos o que você conseguiu...	Let's see what you've got...	Nickel.dinky
11076	Vamos dar uma olhada nessas fotos...	Let's take a look at your photos...	Nickel.dinky
11077	Porque não damos uma olhadinha nas suas fotos...	Why don't we take a quick look at your photos...	Nickel.dinky
11078	Engraçado! Muito meta! Eu gosto desta.	Funny! Very meta! I like this one.	Nickel.dinky
11079	Eu sou muito fotogênica. Uma boa de mim.	I'm very photogenic. Nice one of me.	Nickel.dinky
11080	Boa!	Good one!	Nickel.dinky
11081	Esta tá legal!	This is nice!	Nickel.dinky
11082	Perfeita para a história!	Perfect for the story!	Nickel.dinky
11083	Incrível!	Amazing!	Nickel.dinky
11084	Desfocada...	Blurry...	Nickel.dinky
11085	Iluminação fraca...	Poor lighting...	Nickel.dinky
11086	Não está bem enquadrada...	Not framed well...	Nickel.dinky
11087	Desinteressante...	Uninteresting...	Nickel.dinky
11088	Mundana...	Mundane...	Nickel.dinky
11089	Amadora...	Amateurish...	Nickel.dinky
11090	Vai lá garota e tire mais fotos.	Get out there kid and take some photos.	Nickel.dinky
11091	Não se sinta mal... Demora um pouco para dominar o fotojornalismo.	Don't feel too bad. It takes a while to master photojournalism.	Nickel.dinky
11092	Esta é uma boa foto!	That's a good shot!	Nickel.dinky
11093	Tem umas boas fotosaí!	There are some good shots in there!	Nickel.dinky
11094	Deixa eu me livrar das ruins.	Let me get rid of the bad ones.	Nickel.dinky
11095	Guarde as boas até ter terminado o trabalho de hoje.	You keep the good ones until you've finished today's work.	Nickel.dinky
11096	É melhor ir lá fora e tirar mais algumas fotos, temos um prazo a cumprir.	Better get out there and take some more photos, we've got a deadline.	Nickel.dinky
11097	Pai? Morto? Um fantasma?	Dad? Dead? A ghost?	Nickel.dinky
11098	Não pode ser, eu tomei o café da manhã com ele esta manhã.	That can't be, I had breakfast with him this morning.	Nickel.dinky
11099	Eu devia encontrar a câmara antes de partir. A Natalie disse que está no armário de arquivos.	I should find the camera before setting out. Natalie said it is in the file cabinet.	Nickel.dinky
11100	Essa placa deve ser tão antigo como o Nickel News!	That sign must be as old as the Nickel News!	Nickel.dinky
11101	É uma velha relíquia de uma era passada.	It's an old relic of a bygone era.	Nickel.dinky
11102	A imprensa está morta.	Print is dead.	Nickel.dinky
11103	Um dia vai ser tudo por computadores.	Someday it will all be on computers.	Nickel.dinky
11104	E a Natalie vai estar fora de serviço.	And Natalie will be out of business.	Nickel.dinky
11105	Mas não faz mal, porque as redes sociais vão assumir o papel de fonte confiável de notícias.	But that's OK because social media will take over as the trusted source of news.	Nickel.dinky
11106	Não é assim que um pássaro veria a cidade.	This is not how the town would look to a bird.	Nickel.dinky
11107	É um mapa do condado de Thimbleweed.	It's a map of Thimbleweed County.	Nickel.dinky
11108	Acho que consigo ver a minha casa.	I think I can see my house.	Nickel.dinky
11109	São fotos antigas do noticiário Nickel News.	Those are old photos from the Nickel News.	Nickel.dinky
11110	Há muita história nelas.	There is a lot of history in those.	Nickel.dinky
11111	Está vazia.	It's empty.	Nickel.dinky
11112	Aqui está a câmara fotográfica.	There's the camera.	Nickel.dinky
11113	Foi aqui que encontrei a máquina fotográfica. O armário está vazio agora.	This is where I found the camera. The cabinet is empty now.	Nickel.dinky
11114	É aqui que a Natalie disse que a câmera deveria estar.	This is where Natalie said the camera should be.	Nickel.dinky
11115	Deve haver um tesouro de histórias antigas aí.	Must be a treasure trove of old stories in there.	Nickel.dinky
11116	Eu deveria olhar na gaveta e ver se a câmera está aqui, como disse Natalie.	I should look in the drawer and see if the camera is here, like Natalie said.	Nickel.dinky
11117	porta	door	Nickel.dinky
11118	a porta do Nickel News	the Nickel News door	Nickel.dinky
11119	Sair	Leave	Nickel.dinky
11120	Sair do Nickel News	Leave the Nickel	Nickel.dinky
11121	placa	sign	Nickel.dinky
11122	prensa de impressão	printing press	Nickel.dinky
11123	mapa	map	Nickel.dinky
11124	fotos antigas de notícias	old news photos	Nickel.dinky
11125	as fotos antigas de notícias	the old news photos	Nickel.dinky
11126	armário de arquivos	file cabinet	Nickel.dinky
11127	A rua parece bloqueada.	The street looks blocked off.	MainStreet.dinky
11128	É realmente fedido, mas não acho que isso pareça nojento o suficiente para Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11129	É realmente fedido, mas não acho que isso pareça nojento o suficiente para Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11130	A foto precisa ser melhor do que água pingando de um hidrante.	Photo needs to be better than water dripping from a fire hydrant.	MainStreet.dinky
11131	É um hidrante com bastante vazamento.	It's a very leaky fire hydrant.	MainStreet.dinky
11132	Não há mais vazamentos!	No more leaks!	MainStreet.dinky
11133	Eu poderia conseguir um emprego de verão com as Irmãs Pombo!	I could get a summer job with the Pigeon Sisters!	MainStreet.dinky
11134	É realmente fedido, mas não acho que isso pareça nojento o suficiente para Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11135	A foto precisa ser melhor do que água pingando de um hidrante.	Photo needs to be better than water dripping from a fire hydrant.	MainStreet.dinky
11136	É realmente fedido, mas não acho que isso pareça nojento o suficiente para Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11137	Caramba! Isso realmente fede.	Yikes! That really stinks.	MainStreet.dinky
11138	Jezuis! Isso fede!	Gads! That smells!	MainStreet.dinky
11139	Isso com certeza cheira muito mal!	That sure is some stink!	MainStreet.dinky
11140	Por que eu continuo cheirando isso!	Why do I keep smelling that!	MainStreet.dinky
11141	Isso deve resolver.	That should do it.	MainStreet.dinky
11142	Uau! Algo cheira muito mal.	Wow! Something smells really bad.	MainStreet.dinky
11143	Parece bem escuro lá em baixo.	Looks pretty dark down there.	MainStreet.dinky
11144	A lancheria está aberta.	The Diner is open for business.	MainStreet.dinky
11145	Eles têm uma comida incrível e um histórico de saúde perfeito!	They have amazing food, and a perfect health record!	MainStreet.dinky
11146	Essa é uma porta impressionante.	That is an impressive door.	MainStreet.dinky
11147	A placa diz: “Procura-se ajudante: Caixa de banco. Fechado até encontrarmos um.“	Sign says: “Help Wanted: Bank Teller. Closed until we find one.”	MainStreet.dinky
11148	Thimbleweed Park foi um ótimo lugar para crescer.	Thimbleweed Park was a great place to grow up.	MainStreet.dinky
11149	A estrada para a cidade está fechada.	The highway into town is closed.	MainStreet.dinky
11150	Ela diz: "Oficina de Relógios & Violinos do Willie"	It says “Willie's Watch & Violin Repairs...	MainStreet.dinky
11151	Reparando relógios e violinos desde 1957.	“Repairing watches and violins since 1957.”	MainStreet.dinky
11152	Eu acho que o pequeno relógio é falso.	I think the little clock is fake.	MainStreet.dinky
11153	Parece que a Oficina de Relógios & Violinos do Willie está fechada de noite.	Looks like Willie's Watch & Violin Repairs is closed for the night.	MainStreet.dinky
11154	Boa noite, Willie!	Night Willie!	MainStreet.dinky
11155	Não há fotos de casas demolidas aí.	There aren't any photos of demolished homes in there.	MainStreet.dinky
11156	Quem iria querer se mudar para cá.	Who would want to move here.	MainStreet.dinky
11157	Uma das muitas vítimas da economia.	One of the many casualties of the economy.	MainStreet.dinky
11158	Mal posso esperar para a nova loja PillowBear™ abrir.	I can't wait for the new PillowBear™ store to open.	MainStreet.dinky
11159	Estou tão orgulhosa do papai.	I'm so proud of Dad.	MainStreet.dinky
11160	Estes PillowBears™ são tão fofos!	These PillowBears™ are so cute!	MainStreet.dinky
11161	Eles foram todos ideia do meu pai.	They were all Dad's idea.	MainStreet.dinky
11162	É um cone de trânsito. Eu vou deixar isso em paz.	It's a traffic cone. I'm going to leave it alone.	MainStreet.dinky
11163	Rua A	A Street	MainStreet.dinky
11164	Rua B	B Street	MainStreet.dinky
11165	hidrante	fire hydrant	MainStreet.dinky
11166	beco	alley	MainStreet.dinky
11167	um beco	an alley	MainStreet.dinky
11168	porta	door	MainStreet.dinky
11169	a porta do restaurante	the Diner door	MainStreet.dinky
11170	Entrar	Enter	MainStreet.dinky
11171	Entrar lancheria	Enter Diner	MainStreet.dinky
11172	porta do banco	bank door	MainStreet.dinky
11173	a porta do banco	the bank door	MainStreet.dinky
11174	Entrar	Enter	MainStreet.dinky
11175	Entrar no banco	Enter bank	MainStreet.dinky
11176	placa	sign	MainStreet.dinky
11177	um anúncio de emprego	a job posting	MainStreet.dinky
11178	placa	sign	MainStreet.dinky
11179	a placa de Thimbleweed Park	the Thimbleweed Park sign	MainStreet.dinky
11180	a estrada	the highway	MainStreet.dinky
11181	placa de reparo de relógios	watch repair sign	MainStreet.dinky
11182	porta	door	MainStreet.dinky
11183	corretor de imóveis	realtor's office	MainStreet.dinky
11184	o escritório do corretor de imóveis	the realtor's office	MainStreet.dinky
11185	floricultura	flower shop	MainStreet.dinky
11186	a floricultura	the flower shop	MainStreet.dinky
11187	Em breve	Coming Soon	MainStreet.dinky
11188	a nova loja PillowBear™	the new PillowBear™ store	MainStreet.dinky
11189	placa da PillowBear™	PillowBear™ sign	MainStreet.dinky
11190	subúrbios	outskirts	MainStreet.dinky
11191	Porta da prefeitura	City Hall door	MainStreet.dinky
11192	a porta da prefeitura	the City Hall door	MainStreet.dinky
11193	Entrar	Enter	MainStreet.dinky
11194	Entre na prefeitura	Enter City Hall	MainStreet.dinky
11195	Cone de tráfego	traffic cone	MainStreet.dinky
11196	Cone de tráfego	traffic cone	MainStreet.dinky
11197	Cone de tráfego	traffic cone	MainStreet.dinky
11198	Bem-vinda ao Quickie Pal. Posso ajudá-la a encontrar alguma coisa?	Welcome to Quickie Pal. Can I help you find anything?	QuickiePal.dinky
11199	Pessoalmente, gosto muito dos bombons de chocolate.	I personally am really fond of the chocolate bon bons.	QuickiePal.dinky
11200	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you find anything.	QuickiePal.dinky
11201	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you find anything.	QuickiePal.dinky
11202	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you find anything.	QuickiePal.dinky
11203	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you find anything.	QuickiePal.dinky
11204	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you find anything.	QuickiePal.dinky
11205	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you with anything.	QuickiePal.dinky
11206	Me avisa se eu puder te ajudar a encontrar alguma coisa.	Let me know if I can help you with anything.	QuickiePal.dinky
11207	Estou aqui para servir.	I'm here to serve.	QuickiePal.dinky
11208	Estou aqui para servir.	I'm here to serve.	QuickiePal.dinky
11209	Estou aqui para servir.	I'm here to serve.	QuickiePal.dinky
11210	Que tal aquele pôr do sol?	How about that sunset?	QuickiePal.dinky
11211	E aquele Ransome the Clown? Ele é tão engraçado	How about that Ransome the Clown? He's so funny.	QuickiePal.dinky
11212	Não se esqueça de tomar sua vacina contra a gripe.	Don't forget to get your flu shot.	QuickiePal.dinky
11213	Gostaria de algumas caixas de leite vencido? 50% de desconto no preço normal.	Want some expired milk? 50% off normal price.	QuickiePal.dinky
11214	Certamente estou feliz que as Irmãs Pombo se livraram do nosso problema com ratos!	Sure glad the Pigeon Sisters got rid of our rat problem!	QuickiePal.dinky
11215	Deseja comprar uma Jaqueta Fina de Couro™?	Want to buy a Fine Leather Jacket™?	QuickiePal.dinky
11216	Caramba!	Yikes!	QuickiePal.dinky
11217	Caramba!	Yikes!	QuickiePal.dinky
11218	Beba!	Drink up!	QuickiePal.dinky
11219	É uma caixa de correio.	It's a mail drop.	QuickiePal.dinky
11220	É uma camiseta do Thimbleweed Park de lembrança!	It's a souvenir Thimbleweed Park T-shirt!	QuickiePal.dinky
11221	Diz "Devolva garrafas aqui, 5 centavos cada."	It says “Redeem bottles here, 5¢.”	QuickiePal.dinky
11222	Ninguém se importa com um monte de caixas.	No one cares about a bunch of boxes.	QuickiePal.dinky
11223	Todas dizem: "1 dúzia de PillowBears™".	They all say, “1 Dozen PillowBears™.”	QuickiePal.dinky
11224	Estou tão orgulhosa do meu pai por ter pensado nessa idéia!	I'm so proud of Dad for thinking up this idea!	QuickiePal.dinky
11225	É Ratástico!	It's Ratastic!	QuickiePal.dinky
11226	Definitivamente não é uma nova mania de brinquedos. Eu tinha um quando era criança.	Definitely not a new toy craze. I had one when I was a kid.	QuickiePal.dinky
11227	É a cabeça de uma celebridade, mas seria meio degradante estando ela em uma dispensadora de doces. Eu preciso de uma foto melhor.	It's a celebrity's head, but kind of demeaning being a candy dispenser. I need a better photo.	QuickiePal.dinky
11228	São muitos dispensadores de doces do palhaço Ransome.	That's a lot of Ransome candy dispensers.	QuickiePal.dinky
11229	Estamos dando eles para promover A Casa de Palhaçadas de Ransome para Crianças Rebeldes. Pegue um.	Giving them away as a promotion for the Ransome the Clown House for Wayward Kids. Take one.	QuickiePal.dinky
11230	É um por cliente. Política da empresa.	It's one per customer. Corporate policy.	QuickiePal.dinky
11231	Eu jogaria se fosse algo garantido.	I'd play if it were a sure thing.	QuickiePal.dinky
11232	Porta do Quickie Pal	Quickie Pal door	QuickiePal.dinky
11233	a porta do Quickie Pal	the Quickie Pal door	QuickiePal.dinky
11234	Sair	Leave	QuickiePal.dinky
11235	Sair do Quickie Pal	Leave the Quickie Pal	QuickiePal.dinky
11236	entrega de correio	mail drop	QuickiePal.dinky
11237	camiseta	T-shirt	QuickiePal.dinky
11238	placa	sign	QuickiePal.dinky
11239	caixas	boxes	QuickiePal.dinky
11240	caixas	boxes	QuickiePal.dinky
11241	rato	rat	QuickiePal.dinky
11242	Dispensadores de doces do palhaço Ransome	Ransome candy dispensers	QuickiePal.dinky
11243	Loteria	Lotto	QuickiePal.dinky
11244	a placa da loteria	the Lotto sign	QuickiePal.dinky
11245	Provavelmente a solução para um quebra-cabeça em outro jogo.	Probably the solution to a puzzle in another game.	PostOffice.dinky
11246	É para pesar as correspondências.	It's for weighing mail.	PostOffice.dinky
11247	É aqui que eu poderia enviar a conta de eletricidade de Leonard.	This is where I could mail Leonard's electricity bill.	PostOffice.dinky
11248	Se eu tivesse algum correspondência, é aqui que eu o colocaria.	If I had any mail, this is where I'd put it.	PostOffice.dinky
11249	Uma imagem real de Thomas Jefferson seria muito melhor.	An actual image of Jefferson would be much better.	PostOffice.dinky
11250	Está mostrando o mês de julho... Isso foi há muito tempo.	It's showing the month of July... That was a long time ago.	PostOffice.dinky
11251	Parece que o vandalismo de propriedade do governo é realmente um problema. Eu preciso fotografar um exemplo disso.	Looks like government property vandalism really is a problem. I need to photograph an example of it.	PostOffice.dinky
11252	"Por favor, parem de tentar arrombar as caixas de correio."	“Please stop trying to break into the mailboxes.”	PostOffice.dinky
11253	Eles estão trancadas.	They are locked.	PostOffice.dinky
11254	Eu não tenho a combinação.	I don't have the combination.	PostOffice.dinky
11255	São muitas caixas de correio particulares.	That's a lot of private mailboxes.	PostOffice.dinky
11256	O dano na caixa de correio é realmente pequeno. Não é bom o suficiente para a foto.	The mailbox damage is really minor. Not good enough for the photo.	PostOffice.dinky
11257	Está escuro lá!	It's dark in there!	PostOffice.dinky
11258	Eu vou me meter em muitos apuros por causa disso.	I'm going to get in so much trouble for this.	PostOffice.dinky
11259	Esta caixa de correio parece um pouco avariada.	This mailbox looks a little scuffed up.	PostOffice.dinky
11260	Não tenho tanta certeza de que isso foi uma boa ideia	I'm not so sure this was a smart idea.	PostOffice.dinky
11261	Ninguém se importa com um monte de caixas.	No one cares about a bunch of boxes.	PostOffice.dinky
11262	É um monte de PillowBears™, esperando para serem enviados.	It's a bunch of PillowBears™, waiting to be mailed out.	PostOffice.dinky
11263	Essa foi a ideia do papai!	That was Dad's idea!	PostOffice.dinky
11264	porta	door	PostOffice.dinky
11265	a porta dos correios	the Post Office door	PostOffice.dinky
11266	Sair	Leave	PostOffice.dinky
11267	Sair dos correios	Leave the Post Office	PostOffice.dinky
11268	fita	tape	PostOffice.dinky
11269	fita	tape	PostOffice.dinky
11270	balança	scale	PostOffice.dinky
11271	caixa de correio	mail drop	PostOffice.dinky
11272	calendário	calendar	PostOffice.dinky
11273	notícia importante	important notice	PostOffice.dinky
11274	um aviso importante	an important notice	PostOffice.dinky
11275	caixas de correio	mailboxes	PostOffice.dinky
11276	caixas de correio	mailboxes	PostOffice.dinky
11277	caixa de correio destruída	destroyed mailbox	PostOffice.dinky
11278	caixa de correio avariada	scuffed up mailbox	PostOffice.dinky
11279	caixas	boxes	PostOffice.dinky
11280	caixas	boxes	PostOffice.dinky
11281	Foi desligado.	It's been shut off.	CityHall.dinky
11282	Mesmo que estivesse funcionando, eu não beberia dele.	Even if it was working, I wouldn't drink from it.	CityHall.dinky
11283	É o selo de tri-condado de Thimbleweed!	It's the Thimbleweed tri-county seal!	CityHall.dinky
11284	É majestoso!	It's majestic!	CityHall.dinky
11285	É um cara velho que eu tenho certeza que está morto.	That's some old dude who I'm pretty sure is dead.	CityHall.dinky
11286	Não sei quem ele é, mas ele não parece muito presidencial.	I don't know who he is, but he doesn't look very presidential.	CityHall.dinky
11287	Certeza que veio com a moldura.	Pretty sure that came with the frame.	CityHall.dinky
11288	porta	door	CityHall.dinky
11289	Sair	Leave	CityHall.dinky
11290	Sair da prefeitura	Leave City Hall	CityHall.dinky
11291	bebedouro	drinking fountain	CityHall.dinky
11292	selo	seal	CityHall.dinky
11293	Porta do escritório do xerife	Sheriff's Office door	CityHall.dinky
11294	porta do escritório do xerife	the Sheriff's Office door	CityHall.dinky
11295	Entrar	Enter	CityHall.dinky
11296	Entre no escritório do xerife	Enter the Sheriff's Office	CityHall.dinky
11297	Porta do escritório do legista	Coroner's Office door	CityHall.dinky
11298	porta do escritório do legista	the Coroner's Office door	CityHall.dinky
11299	Entrar	Enter	CityHall.dinky
11300	Entre no escritório do legista	Enter the Coroner's Office	CityHall.dinky
11301	pintura	painting	CityHall.dinky
11302	pintura	painting	CityHall.dinky
11303	Essas coisas eram assustadoras. Fico feliz que elas foram desativadas.	These things were creepy. I'm glad they were deactivated.	QuickiePalOutside.dinky
11304	Ouvi dizer que eles rastreavam seu aluguel de filmes e compartilhavam as informações com empresas desconhecidas. **ARREPIOS**	I heard they actually tracked your movie rentals and shared the information with unknown companies. **SHIVER**	QuickiePalOutside.dinky
11305	Porta do Quickie Pal	Quickie Pal door	QuickiePalOutside.dinky
11306	a porta do Quickie Pal	the Quickie Pal door	QuickiePalOutside.dinky
11307	Entrar	Enter	QuickiePalOutside.dinky
11308	Entrar no Quickie Pal	Enter the Quickie Pal	QuickiePalOutside.dinky
11309	Rua principal	Main Street	QuickiePalOutside.dinky
11310	porta do banheiro	bathroom door	QuickiePalOutside.dinky
11311	a porta do banheiro	the bathroom door	QuickiePalOutside.dinky
11312	Entrar	Enter	QuickiePalOutside.dinky
11313	Entrar no banheiro	Enter bathroom	QuickiePalOutside.dinky
11314	vista	vista	QuickiePalOutside.dinky
11315	MovieTron 3000™	MovieTron 3000™	QuickiePalOutside.dinky
11316	o MovieTron 3000™	the MovieTron 3000™	QuickiePalOutside.dinky
11317	É um velho cartaz do Ransome, O Palhaço.	It's an old Ransome the Clown poster.	Alleyway.dinky
11318	Acho que sinto falta de sua brilhante performance satírica acima de tudo.	I think I miss his brilliant performance satire most of all.	Alleyway.dinky
11319	Meio artístico, mas acho que Natalie não vai querer isso.	Kind of artsy, but I don't think Natalie will want this one.	Alleyway.dinky
