id	text	en	loc
11053	Art by Eltron heropent binnenkort als PillowBear™ winkel...	Art by Eltron to re-open as PillowBear™ store...	Nickel.dinky
11054	De winkel die in de regio bekend stond als Art by Eltron zal begin mei opnieuw openen als een verkooppunt van de PillowBear™ fabriek.	The store referred to by locals as Art by Eltron will re-open as a PillowBear™ factory outlet in early May.	Nickel.dinky
11055	Quickie Pal toiletten een giftige plaats...	Quickie Pal bathroom a toxic site...	Nickel.dinky
11056	De overheid heeft de badkamer van de Quickie Pal bestempeld als een giftige plaats van klasse 5. De reiniging zou binnenkort moeten beginnen.	Federal agencies have designated the Quickie Pal bathroom a Class 5 toxic site. Clean-up should begin soon.	Nickel.dinky
11057	Lenore Edmund uitgezet...	Lenore Edmund evicted...	Nickel.dinky
11058	Nadat de bank het herenhuis van Chuck Edmund in beslag nam, werd Lenore Edmund eruit gezet terwijl ze schreeuwde “Weten jullie wel wie ik ben?”	After the bank repossessed Chuck Edmund's mansion, Lenore Edmund was evicted while screaming “Do you know who I am!”	Nickel.dinky
11059	Zonderling met zesde zintuig Madame Morena vertelt...	Occult oddball Madame Morena tells town...	Nickel.dinky
11060	Ik zou nooit iemand beheksen, zoiets zou zelfs mijn zwarte magie te boven gaan. Kom langs tijdens onze koopjesweek!	I would never curse anyone, that would go beyond even my black magic. Come for the big blow-out sale!	Nickel.dinky
11061	Inwoner scoort een prestigieuze baan bij MmucasFlem Games...	Local nets prestigious job at MmucasFlem Games...	Nickel.dinky
11062	Delores Edmund lijkt de recente strubbelingen in de familie van zich afgeschud te hebben en timmert aan haar weg naar de top van de gaming industrie!	Delores Edmund seems to have shaken recent family turmoil and is on her way to the top of the game industry!	Nickel.dinky
11063	Mimespeler applaudisseert in stilte voor Ransome...	Mime applauds silently for Ransome...	Nickel.dinky
11064	Terwijl hij uitbeeldt dat het de beste show was die hij ooit zag,  schuift deze mimespeler aan voor zijn 4e Ransome show op rij.	While miming that it was the best show he'd ever seen, local Mime stands in line for 4th Ransome show in a row.	Nickel.dinky
11065	Lokale terreinbeheerder krijgt een opdracht op het Witte Huis...	Local groundskeeper wins White House post...	Nickel.dinky
11066	Lokale terreinbeheerder Doug Braverman is ingehuurd door het Witte Huis om gaten in de rozentuin te graven.	Local groundskeeper Doug Braverman is hired by the White House to dig holes in the rose garden.	Nickel.dinky
11067	Geen kop vandaag...	No headline today...	Nickel.dinky
11068	De Nikkel Krant zit zonder inkt en kan vandaag geen blad uitgeven.	The Nickel News ran out of ink and cannot publish today's pap	Nickel.dinky
11069	Fabrieksbewaker Reyes heeft weer promotie gekregen...	Factory security guard Reyes promoted again...	Nickel.dinky
11070	Na vijf promoties is bewaker en trotse vader Reyes benoemd tot hoofd beveiliging bij de nieuwe PillowBear™ fabriek.	After five promotions, security guard and proud father Reyes has been made head of security at the new PillowBear™ factory.	Nickel.dinky
11071	Franklins geest spookt rond in Edmund Hotel...	Ghost of Franklin haunts Edmund Hotel...	Nickel.dinky
11072	Naar verluidt waart de geest van Franklin, de broer van Chuck Edmund rond in het Edmund Hotel. De Gebroeders Duif zitten op de zaak.	The ghost of Franklin, Chuck Edmund's brother, is said to haunt the local Edmund Hotel. Pigeon Brothers are on the case.	Nickel.dinky
11073	Ransome zal liefdadigheidsprijs ontvangen...	Ransome to receive philanthropy award...	Nickel.dinky
11074	Verwijzend naar zijn verschillende projecten ten voordele van kinderen over de gehele wereld, zal de prijs worden toegekend aan Ransome.	Citing his various projects benefiting children around the world, the award will be bestowed on Ransome.	Nickel.dinky
11075	Laten we eens kijken...	Let's see what you've got...	Nickel.dinky
11076	Laten we even naar je foto's kijken...	Let's take a look at your photos...	Nickel.dinky
11077	Zullen we eens even naar je foto's kijken...	Why don't we take a quick look at your photos...	Nickel.dinky
11078	Grappig! Erg meta! Ik vind deze leuk.	Funny! Very meta! I like this one.	Nickel.dinky
11079	Ik ben erg fotogeniek. Een mooie van mij.	I'm very photogenic. Nice one of me.	Nickel.dinky
11080	Da's een goeie!	Good one!	Nickel.dinky
11081	Deze is mooi!	This is nice!	Nickel.dinky
11082	Perfect voor het verhaal!	Perfect for the story!	Nickel.dinky
11083	Geweldig!	Amazing!	Nickel.dinky
11084	Bewogen...	Blurry...	Nickel.dinky
11085	Slecht belicht...	Poor lighting...	Nickel.dinky
11086	Slechte compositie...	Not framed well...	Nickel.dinky
11087	Saai...	Uninteresting...	Nickel.dinky
11088	Gewoontjes...	Mundane...	Nickel.dinky
11089	Amateurwerk...	Amateurish...	Nickel.dinky
11090	Trek eropuit meid en neem wat foto's.	Get out there kid and take some photos.	Nickel.dinky
11091	Trek het je niet aan. Het vraagt tijd om fotojournalistiek onder de knie te krijgen.	Don't feel too bad. It takes a while to master photojournalism.	Nickel.dinky
11092	Dat is een mooi plaatje! 	That's a good shot!	Nickel.dinky
11093	Er zitten hier een paar mooie plaatjes tussen!	There are some good shots in there!	Nickel.dinky
11094	Ik zal de slechte weggooien.	Let me get rid of the bad ones.	Nickel.dinky
11095	Hou jij de goede maar tot je klaar bent voor vandaag.	You keep the good ones until you've finished today's work.	Nickel.dinky
11096	Je kan maar beter weer aan het werk gaan, we moeten een deadline halen.	Better get out there and take some more photos, we've got a deadline.	Nickel.dinky
11097	Pa? Dood? Een spook?	Dad? Dead? A ghost?	Nickel.dinky
11098	Dat kan niet, ik heb vanmorgen samen met hem ontbeten.	That can't be, I had breakfast with him this morning.	Nickel.dinky
11099	Ik kan maar best de camera zoeken voor ik eropuit trek. Volgens Natalie ligt hij in de archiefkast.	I should find the camera before setting out. Natalie said it is in the file cabinet.	Nickel.dinky
11100	Dat bord is vast even oud als de Nikkel Krant!	That sign must be as old as the Nickel News!	Nickel.dinky
11101	Het is een ouderwets restant van een vervlogen tijd.	It's an old relic of a bygone era.	Nickel.dinky
11102	Drukwerk is dood.	Print is dead.	Nickel.dinky
11103	Op een dag zal het allemaal op computers staan.	Someday it will all be on computers.	Nickel.dinky
11104	En Natalie zal failliet gaan.	And Natalie will be out of business.	Nickel.dinky
11105	Maar dat is oké, want sociale media zullen een betrouwbare bron van nieuws worden.	But that's OK because social media will take over as the trusted source of news.	Nickel.dinky
11106	Zo zou de stad er niet uitzien voor een vogel.	This is not how the town would look to a bird.	Nickel.dinky
11107	Het is een kaart van Thimbleweed County.	It's a map of Thimbleweed County.	Nickel.dinky
11108	Ik denk dat ik mijn huis kan zien.	I think I can see my house.	Nickel.dinky
11109	Dat zijn oude foto's uit de Nikkel Krant.	Those are old photos from the Nickel News.	Nickel.dinky
11110	Daar zit veel geschiedenis in.	There is a lot of history in those.	Nickel.dinky
11111	Het is leeg.	It's empty.	Nickel.dinky
11112	Daar is de camera.	There's the camera.	Nickel.dinky
11113	Dit is waar ik de camera heb gevonden. De kast is nu leeg.	This is where I found the camera. The cabinet is empty now.	Nickel.dinky
11114	Dit is waar de camera volgens Natalie zou moeten zijn.	This is where Natalie said the camera should be.	Nickel.dinky
11115	Er zit hier vast een schat aan oude verhalen.	Must be a treasure trove of old stories in there.	Nickel.dinky
11116	Ik zal maar in de la kijken of de camera er ligt, zoals Natalie zei.	I should look in the drawer and see if the camera is here, like Natalie said.	Nickel.dinky
11117	deur	door	Nickel.dinky
11118	de deur van de Nikkel Krant	the Nickel News door	Nickel.dinky
11119	Verlaat	Leave	Nickel.dinky
11120	Verlaat de Nikkel	Leave the Nickel	Nickel.dinky
11121	bord	sign	Nickel.dinky
11122	drukpers	printing press	Nickel.dinky
11123	kaart	map	Nickel.dinky
11124	oude nieuws foto's	old news photos	Nickel.dinky
11125	de oude nieuws foto's	the old news photos	Nickel.dinky
11126	archiefkast	file cabinet	Nickel.dinky
11127	De straat is blijkbaar afgesloten.	The street looks blocked off.	MainStreet.dinky
11128	Dit stinkt echt wel, maar ik denk niet dat het er nog niet walgelijk genoeg uitziet voor Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11129	Dit stinkt echt wel, maar ik denk niet dat het er nog niet walgelijk genoeg uitziet voor Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11130	De foto moet beter dan water uit een lekkende brandkraan.	Photo needs to be better than water dripping from a fire hydrant.	MainStreet.dinky
11131	Het is een erg lekkende brandkraan.	It's a very leaky fire hydrant.	MainStreet.dinky
11132	Gedaan met lekken!	No more leaks!	MainStreet.dinky
11133	Ik zou een vakantiejob bij de Zusjes Duif kunnen krijgen!	I could get a summer job with the Pigeon Sisters!	MainStreet.dinky
11134	Dit stinkt echt wel, maar ik denk niet dat het er nog niet walgelijk genoeg uitziet voor Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11135	De foto moet beter dan water uit een lekkende brandkraan.	Photo needs to be better than water dripping from a fire hydrant.	MainStreet.dinky
11136	Dit stinkt echt wel, maar ik denk niet dat het er nog niet walgelijk genoeg uitziet voor Natalie.	It's really smelly, but I don't think this looks disgusting enough for Natalie.	MainStreet.dinky
11137	Jakkes! Dat stinkt echt!	Yikes! That really stinks.	MainStreet.dinky
11138	Gadver! Dat stinkt!	Gads! That smells!	MainStreet.dinky
11139	Dat is nu nog eens een stank!	That sure is some stink!	MainStreet.dinky
11140	Waarom blijf ik er maar aan ruiken?	Why do I keep smelling that!	MainStreet.dinky
11141	Dat is genoeg.	That should do it.	MainStreet.dinky
11142	Wauw! Er stinkt hier iets.	Wow! Something smells really bad.	MainStreet.dinky
11143	Ziet er daar maar donker uit.	Looks pretty dark down there.	MainStreet.dinky
11144	Het eetcafé is geopend.	The Diner is open for business.	MainStreet.dinky
11145	Ze hebben geweldig eten, en een perfect staat van dienst op het gebied van hygiëne!	They have amazing food, and a perfect health record!	MainStreet.dinky
11146	Dat is een indrukwekkende deur.	That is an impressive door.	MainStreet.dinky
11147	Er staat: “Hulp gezocht: Bank bediende. Gesloten totdat we er een vinden.”	Sign says: “Help Wanted: Bank Teller. Closed until we find one.”	MainStreet.dinky
11148	Thimbleweed Park was een geweldige plek om op te groeien.	Thimbleweed Park was a great place to grow up.	MainStreet.dinky
11149	De hoofdweg naar de stad is afgesloten.	The highway into town is closed.	MainStreet.dinky
11150	Er staat “Willie's Horloge & Viool Reparaties...	It says “Willie's Watch & Violin Repairs...	MainStreet.dinky
11151	“Reparatie van horloges en violen sinds 1957.”	“Repairing watches and violins since 1957.”	MainStreet.dinky
11152	Ik denk dat de kleine klok nep is.	I think the little clock is fake.	MainStreet.dinky
11153	Ziet er naar uit dat Willie's Horloge & Viool Reparaties gesloten is voor de nacht.	Looks like Willie's Watch & Violin Repairs is closed for the night.	MainStreet.dinky
11154	Goeienavond Willie!	Night Willie!	MainStreet.dinky
11155	Er staan geen foto's van afgebroken huizen in.	There aren't any photos of demolished homes in there.	MainStreet.dinky
11156	Wie zou hierheen willen verhuizen.	Who would want to move here.	MainStreet.dinky
11157	Een van de vele slachtoffers van de economie.	One of the many casualties of the economy.	MainStreet.dinky
11158	Ik kan niet wachten totdat de PillowBear™ winkel opent.	I can't wait for the new PillowBear™ store to open.	MainStreet.dinky
11159	Ik ben zo trots op Pa.	I'm so proud of Dad.	MainStreet.dinky
11160	Deze PillowBears™ zijn zo schattig!	These PillowBears™ are so cute!	MainStreet.dinky
11161	Ze waren allemaal Pa z'n idee.	They were all Dad's idea.	MainStreet.dinky
11162	Het is een verkeerskegel. Ik zal hem laten staan.	It's a traffic cone. I'm going to leave it alone.	MainStreet.dinky
11163	A Street	A Street	MainStreet.dinky
11164	B Street	B Street	MainStreet.dinky
11165	brandkraan	fire hydrant	MainStreet.dinky
11166	steegje	alley	MainStreet.dinky
11167	een steegje	an alley	MainStreet.dinky
11168	deur	door	MainStreet.dinky
11169	de deur van het Eetcafé	the Diner door	MainStreet.dinky
11170	Stap binnen	Enter	MainStreet.dinky
11171	Stap het Eetcafé binnen	Enter Diner	MainStreet.dinky
11172	deur van de bank	bank door	MainStreet.dinky
11173	de deur van de bank	the bank door	MainStreet.dinky
11174	Stap binnen	Enter	MainStreet.dinky
11175	Stap de bank binnen	Enter bank	MainStreet.dinky
11176	bord	sign	MainStreet.dinky
11177	een vacature	a job posting	MainStreet.dinky
11178	bord	sign	MainStreet.dinky
11179	het Thimbleweed Park bord	the Thimbleweed Park sign	MainStreet.dinky
11180	de snelweg	the highway	MainStreet.dinky
11181	horlogemaker bord	watch repair sign	MainStreet.dinky
11182	deur	door	MainStreet.dinky
11183	makelaarskantoor	realtor's office	MainStreet.dinky
11184	het makelaarskantoor	the realtor's office	MainStreet.dinky
11185	bloemenzaak	flower shop	MainStreet.dinky
11186	de bloemenzaak	the flower shop	MainStreet.dinky
11187	Binnenkort	Coming Soon	MainStreet.dinky
11188	de nieuwe PillowBear™ winkel	the new PillowBear™ store	MainStreet.dinky
11189	PillowBear™ bord	PillowBear™ sign	MainStreet.dinky
11190	buitenwijken	outskirts	MainStreet.dinky
11191	deur van het stadhuis	City Hall door	MainStreet.dinky
11192	de deur van het stadhuis	the City Hall door	MainStreet.dinky
11193	Stap binnen	Enter	MainStreet.dinky
11194	Stap het Stadhuis binnen	Enter City Hall	MainStreet.dinky
11195	verkeerskegel	traffic cone	MainStreet.dinky
11196	verkeerskegel	traffic cone	MainStreet.dinky
11197	verkeerskegel	traffic cone	MainStreet.dinky
11198	Welkom bij Quickie Pal. Kan ik je helpen?	Welcome to Quickie Pal. Can I help you find anything?	QuickiePal.dinky
11199	Laat me maar weten als ik je iets moet helpen zoeken.	I personally am really fond of the chocolate bon bons.	QuickiePal.dinky
11200	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you find anything.	QuickiePal.dinky
11201	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you find anything.	QuickiePal.dinky
11202	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you find anything.	QuickiePal.dinky
11203	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you find anything.	QuickiePal.dinky
11204	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you find anything.	QuickiePal.dinky
11205	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you with anything.	QuickiePal.dinky
11206	Laat me maar weten als ik je iets moet helpen zoeken.	Let me know if I can help you with anything.	QuickiePal.dinky
11207	Hier tot uw dienst.	I'm here to serve.	QuickiePal.dinky
11208	Hier tot uw dienst.	I'm here to serve.	QuickiePal.dinky
11209	Hier tot uw dienst.	I'm here to serve.	QuickiePal.dinky
11210	Wat een zonsondergang, hé?	How about that sunset?	QuickiePal.dinky
11211	Die Ransome de Clown, toch? Hij is hilarisch.	How about that Ransome the Clown? He's so funny.	QuickiePal.dinky
11212	Vergeet je corona-spuit niet.	Don't forget to get your flu shot.	QuickiePal.dinky
11213	Wil je wat vervallen melk? Voor de heft van de prijs.	Want some expired milk? 50% off normal price.	QuickiePal.dinky
11214	Zeker blij dat de Zusjes Duif ons rattenprobleem hebben opgelost!	Sure glad the Pigeon Sisters got rid of our rat problem!	QuickiePal.dinky
11215	Wil je een Mooie Leren Jas™ kopen?	Want to buy a Fine Leather Jacket™?	QuickiePal.dinky
11216	Jakkes!	Yikes!	QuickiePal.dinky
11217	Jakkes!	Yikes!	QuickiePal.dinky
11218	Drink maar!	Drink up!	QuickiePal.dinky
11219	Het is een brievenbus.	It's a mail drop.	QuickiePal.dinky
11220	Het is een souvenir T-shirt van Thimbleweed Park!	It's a souvenir Thimbleweed Park T-shirt!	QuickiePal.dinky
11221	Er staat “Leeggoed op flessen, 5¢.”	It says “Redeem bottles here, 5¢.”	QuickiePal.dinky
11222	Niemand geeft wat om een stapel dozen.	No one cares about a bunch of boxes.	QuickiePal.dinky
11223	Er staat overal op: “1 Dozijn PillowBears™.”	They all say, “1 Dozen PillowBears™.”	QuickiePal.dinky
11224	Ik ben zo trots op Pa en zijn idee!	I'm so proud of Dad for thinking up this idea!	QuickiePal.dinky
11225	Het is Ratastisch!	It's Ratastic!	QuickiePal.dinky
11226	Absoluut geen nieuwe speelgoedrage. Ik had er een toen ik nog klein was.	Definitely not a new toy craze. I had one when I was a kid.	QuickiePal.dinky
11227	Het is wel de kop van een beroemdheid, maar nogal vernederend als snoepjeshouder. Ik heb een betere foto nodig.	It's a celebrity's head, but kind of demeaning being a candy dispenser. I need a better photo.	QuickiePal.dinky
11228	Dat zijn heel veel Ransome snoepjeshouders.	That's a lot of Ransome candy dispensers.	QuickiePal.dinky
11229	Ik geef ze weg als promotie voor het Ransome de Clown Huis voor Koppige Kinderen. Neem er maar een.	Giving them away as a promotion for the Ransome the Clown House for Wayward Kids. Take one.	QuickiePal.dinky
11230	Eén per klant. Bedrijfsregels.	It's one per customer. Corporate policy.	QuickiePal.dinky
11231	Ik zou spelen als het een gewonnen zaak was.	I'd play if it were a sure thing.	QuickiePal.dinky
11232	deur van de Quickie Pal	Quickie Pal door	QuickiePal.dinky
11233	de deur van de Quickie Pal	the Quickie Pal door	QuickiePal.dinky
11234	Verlaat	Leave	QuickiePal.dinky
11235	Verlaat de Quickie Pal	Leave the Quickie Pal	QuickiePal.dinky
11236	brievenbus	mail drop	QuickiePal.dinky
11237	T-shirt	T-shirt	QuickiePal.dinky
11238	bord	sign	QuickiePal.dinky
11239	dozen	boxes	QuickiePal.dinky
11240	dozen	boxes	QuickiePal.dinky
11241	rat	rat	QuickiePal.dinky
11242	Ransome snoepjeshouders	Ransome candy dispensers	QuickiePal.dinky
11243	Lotto	Lotto	QuickiePal.dinky
11244	het Lotto bord	the Lotto sign	QuickiePal.dinky
11245	Waarschijnlijk de oplossing voor een puzzel in een ander spel.	Probably the solution to a puzzle in another game.	PostOffice.dinky
11246	Dient om post te wegen.	It's for weighing mail.	PostOffice.dinky
11247	Hier kan ik Leonards elektriciteitsrekening posten.	This is where I could mail Leonard's electricity bill.	PostOffice.dinky
11248	Als ik post had, zou ik die hier insteken.	If I had any mail, this is where I'd put it.	PostOffice.dinky
11249	Een echte afbeelding van het staatshoofd zou veel beter zijn.	An actual image of Jefferson would be much better.	PostOffice.dinky
11250	Hij staat op de maand juli... Dat was lang geleden.	It's showing the month of July... That was a long time ago.	PostOffice.dinky
11251	Vandalisme van overheidsbezit is blijkbaar echt een probleem. Ik moet er een voorbeeld van fotograferen.	Looks like government property vandalism really is a problem. I need to photograph an example of it.	PostOffice.dinky
11252	“Stop alstublieft met proberen om in de postbussen in te breken.”	“Please stop trying to break into the mailboxes.”	PostOffice.dinky
11253	Ze zijn allemaal op slot.	They are locked.	PostOffice.dinky
11254	Ik ken de code niet.	I don't have the combination.	PostOffice.dinky
11255	Dat is een hoop privé postbussen.	That's a lot of private mailboxes.	PostOffice.dinky
11256	De schade aan de postbus is maar klein. Niet genoeg voor de foto.	The mailbox damage is really minor. Not good enough for the photo.	PostOffice.dinky
11257	Het is hier donker!	It's dark in there!	PostOffice.dinky
11258	Ik ga zo hard in de problemen geraken!	I'm going to get in so much trouble for this.	PostOffice.dinky
11259	Deze postbus ziet er wat gekrast uit.	This mailbox looks a little scuffed up.	PostOffice.dinky
11260	Ik weet niet of dit zo'n goed idee was.	I'm not so sure this was a smart idea.	PostOffice.dinky
11261	Niemand geeft wat om een stapel dozen.	No one cares about a bunch of boxes.	PostOffice.dinky
11262	Een hoop PillowBears™, klaar om verzonden te worden.	It's a bunch of PillowBears™, waiting to be mailed out.	PostOffice.dinky
11263	Dat was Pa's idee!	That was Dad's idea!	PostOffice.dinky
11264	deur	door	PostOffice.dinky
11265	de deur van het Postkantoor	the Post Office door	PostOffice.dinky
11266	Verlaat	Leave	PostOffice.dinky
11267	Verlaat het Postkantoor	Leave the Post Office	PostOffice.dinky
11268	plakband	tape	PostOffice.dinky
11269	plakband	tape	PostOffice.dinky
11270	weegschaal	scale	PostOffice.dinky
11271	brievenbus	mail drop	PostOffice.dinky
11272	kalender	calendar	PostOffice.dinky
11273	belangrijke mededeling	important notice	PostOffice.dinky
11274	een belangrijke mededeling	an important notice	PostOffice.dinky
11275	postbussen	mailboxes	PostOffice.dinky
11276	postbussen	mailboxes	PostOffice.dinky
11277	verwoeste postbus	destroyed mailbox	PostOffice.dinky
11278	beschadigde postbus	scuffed up mailbox	PostOffice.dinky
11279	dozen	boxes	PostOffice.dinky
11280	dozen	boxes	PostOffice.dinky
11281	Het is afgesloten.	It's been shut off.	CityHall.dinky
11282	En zelfs als het mocht werken, zou ik er nog niet van drinken.	Even if it was working, I wouldn't drink from it.	CityHall.dinky
11283	Het is het Thimbleweed drie-streken zegel!	It's the Thimbleweed tri-county seal!	CityHall.dinky
11284	Het is statig!	It's majestic!	CityHall.dinky
11285	Een of andere ouwe kerel die vast al dood is.	That's some old dude who I'm pretty sure is dead.	CityHall.dinky
11286	Ik weet niet wie dat is, maar hij ziet er niet uit als een staatshoofd.	I don't know who he is, but he doesn't look very presidential.	CityHall.dinky
11287	Zat vast gewoon bij de kader.	Pretty sure that came with the frame.	CityHall.dinky
11288	deur	door	CityHall.dinky
11289	Verlaat	Leave	CityHall.dinky
11290	Verlaat het stadhuis	Leave City Hall	CityHall.dinky
11291	drinkfontein	drinking fountain	CityHall.dinky
11292	zegel	seal	CityHall.dinky
11293	deur van het kantoor van de Sheriff	Sheriff's Office door	CityHall.dinky
11294	de deur van het kantoor van de Sheriff	the Sheriff's Office door	CityHall.dinky
11295	Stap binnen	Enter	CityHall.dinky
11296	Stap het Kantoor van de Sheriff binnen	Enter the Sheriff's Office	CityHall.dinky
11297	deur van het Kantoor van de lijkschouwer	Coroner's Office door	CityHall.dinky
11298	de deur van het Kantoor van de lijkschouwer	the Coroner's Office door	CityHall.dinky
11299	Stap binnen	Enter	CityHall.dinky
11300	Stap het Kantoor van de lijkschouwer binnen	Enter the Coroner's Office	CityHall.dinky
11301	schilderij	painting	CityHall.dinky
11302	schilderij	painting	CityHall.dinky
11303	Die dingen waren akelig. Ik ben blij dat ze uitgeschakeld zijn.	These things were creepy. I'm glad they were deactivated.	QuickiePalOutside.dinky
11304	Ik heb gehoord dat ze bijhielden welke films je huurde en die informatie met onbekende bedrijven deelden. **HUIVER**	I heard they actually tracked your movie rentals and shared the information with unknown companies. **SHIVER**	QuickiePalOutside.dinky
11305	deur van de Quickie Pal	Quickie Pal door	QuickiePalOutside.dinky
11306	de deur van de Quickie Pal	the Quickie Pal door	QuickiePalOutside.dinky
11307	Stap binnen	Enter	QuickiePalOutside.dinky
